Country Name,Region,IncomeGroup,Year,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD in billions),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
Portugal,Europe & Central Asia,High income: OECD,1983,14.5,9.7,1740.03,27.2423,2735.76,,18.7,72.2659,108.829,
Portugal,Europe & Central Asia,High income: OECD,1982,15.2,9.3,1644.71,30.5308,3080.25,,19.9,72.4146,108.325,
Portugal,Europe & Central Asia,High income: OECD,1981,15.4,9.7,1567.3,31.9804,3246.29,,21.2,71.6146,107.665,
Portugal,Europe & Central Asia,High income: OECD,1980,16.2,9.7,1558.52,32.8998,3368.7,,22.7,71.2146,106.736,
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2018,,,,101.0,31651.3,,,,360.22,11.444
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2017,7.3,8.9,,104.0,31353.4,70.5979,,79.6345,374.859,10.8
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2016,8.3,8.86,,104.0,30628.8,68.6438,,79.495,384.047,11.8
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2015,9.0,8.084,,103.0,29764.1,63.47,,79.3535,391.563,12.0
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2014,9.7,8.5,,102.0,28981.5,,,79.2025,398.52,13.9
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2013,10.1,8.1,,102.0,28513.2,69.0,,79.0343,405.082,14.3
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2012,10.6,8.1,,102.0,27944.7,69.0,,78.8476,409.751,14.5
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2011,11.1,8.0,,100.0,27278.9,48.0,,78.6407,414.739,15.7
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2010,11.3,7.833,,98.3813,26435.7,45.3,,78.4191,419.563,16.1
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2009,11.72,7.78,,96.3856,25768.7,41.5,,78.191,421.692,15.0
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2008,11.79,7.61,,93.6393,24898.3,38.0,,77.9629,423.998,11.48
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2007,11.86,7.44,,89.5241,23664.9,27.86,,78.4259,426.493,10.93
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2006,12.41,7.29,,87.2762,22935.9,25.4424,,78.4163,428.998,11.01
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2005,12.96,7.6,,83.9145,21959.3,23.4001,,78.2961,430.819,11.35
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2004,13.16,7.46,,80.3223,20989.0,22.1307,,78.1759,431.441,10.31
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2003,13.1,7.31,,74.8274,19557.1,19.707,,78.0712,431.352,11.78
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2002,13.7,7.28,,71.6235,18731.5,17.5476,,77.7605,431.082,11.94
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2001,14.59,7.5,,69.2084,18123.2,15.63,,77.0668,430.527,11.4
Puerto Rico,Latin America & Caribbean,High income: nonOECD,2000,15.59,7.48,,61.7018,16192.1,10.4746,,76.6893,429.606,10.08
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1999,15.6,7.7,,57.841,15221.0,5.26568,,75.3755,428.42,11.81
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1998,15.7,7.8,,54.0864,14304.4,2.64765,,75.0073,426.28,13.46
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1997,16.2,7.7,,48.187,12817.6,1.33182,,74.664,423.837,13.8
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1996,16.9,8.0,,45.3408,12173.2,0.26816,,74.3615,419.916,13.64
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1995,17.0,8.1,,42.6473,11579.2,0.135103,,74.1246,415.231,13.93
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1994,17.5,7.7,,39.6906,10876.4,0.0272547,,73.9769,411.413,14.6
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1993,17.9,7.8,,36.9225,10212.3,,,73.9209,407.61,16.91
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1992,17.8,7.6,,34.6304,9659.34,,,73.9464,404.191,16.93
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1991,18.1,7.4,,32.287,9064.02,,,74.0388,401.591,16.18
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1990,18.5,7.3,,30.6039,8652.51,0.0,,74.1692,398.76,
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1989,19.1,7.4,,28.1612,8033.09,,,74.299,395.225,
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1988,19.3,7.35,,26.3858,7595.44,,,74.3941,391.646,
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1987,19.5,7.3,,24.0258,6980.49,,,74.431,388.033,
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1986,19.45,7.2,,22.0093,6455.18,,,74.4004,384.392,
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1985,19.4,7.1,,20.2892,6008.05,,,74.3092,380.722,
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1984,19.3,6.6,,19.1626,5730.12,,,74.1776,377.023,
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1983,20.1,6.5,,17.2766,5217.72,,,74.0366,373.296,
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1982,21.05,6.5,,16.7642,5115.01,,,73.9086,369.499,
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1981,22.0,6.5,,15.9557,4920.72,,,73.7975,365.564,
Puerto Rico,Latin America & Caribbean,High income: nonOECD,1980,22.8,6.4,,14.4361,4502.84,,,73.7002,361.443,
Qatar,Middle East & North Africa,High income: nonOECD,2018,,,,192.0,69026.5,99.6528,5.8,,239.593,0.142
Qatar,Middle East & North Africa,High income: nonOECD,2017,9.698,1.169,,167.0,61264.4,97.3888,6.1,79.981,234.688,0.14
Qatar,Middle East & North Africa,High income: nonOECD,2016,9.862,1.146,,152.0,57163.1,95.1247,6.4,79.868,228.628,0.14
Qatar,Middle East & North Africa,High income: nonOECD,2015,10.033,1.131,,162.0,63039.0,92.8848,6.7,79.758,220.991,0.16
Qatar,Middle East & North Africa,High income: nonOECD,2014,10.208,1.127,14781.6,206.0,83858.5,91.49,7.0,79.646,211.817,0.19
Qatar,Middle East & North Africa,High income: nonOECD,2013,10.396,1.132,13913.1,199.0,85050.9,85.3,7.2,79.527,201.255,0.27
Qatar,Middle East & North Africa,High income: nonOECD,2012,10.614,1.148,14853.3,187.0,85076.1,69.3,7.4,79.399,189.154,0.48
Qatar,Middle East & North Africa,High income: nonOECD,2011,10.884,1.173,14153.6,168.0,82409.6,69.0,7.6,79.26,175.355,0.56
Qatar,Middle East & North Africa,High income: nonOECD,2010,11.25,1.211,14209.2,125.0,67403.2,69.0,7.8,79.108,159.89,0.45
Qatar,Middle East & North Africa,High income: nonOECD,2009,11.767,1.263,13680.8,97.7984,59094.4,53.1,8.0,78.945,142.545,0.31
Qatar,Middle East & North Africa,High income: nonOECD,2008,12.449,1.33,13981.0,115.0,80234.5,44.3,8.2,78.775,123.744,0.31
Qatar,Middle East & North Africa,High income: nonOECD,2007,13.289,1.409,14833.8,79.7121,65421.8,37.0,8.4,78.601,104.947,0.52
Qatar,Middle East & North Africa,High income: nonOECD,2006,14.258,1.497,15513.7,60.8821,59530.2,28.9741,8.7,78.425,88.0888,0.87
Qatar,Middle East & North Africa,High income: nonOECD,2005,15.297,1.589,15457.3,44.5305,51455.6,24.7335,8.9,78.252,74.5406,1.205
Qatar,Middle East & North Africa,High income: nonOECD,2004,16.331,1.679,16350.0,31.7341,42124.8,20.7016,9.2,78.083,64.8866,1.48
Qatar,Middle East & North Africa,High income: nonOECD,2003,17.287,1.763,16390.7,23.5338,34517.8,19.2423,9.6,77.919,58.7242,1.534
Qatar,Middle East & North Africa,High income: nonOECD,2002,18.11,1.836,15878.5,19.3637,30214.9,10.2261,9.9,77.762,55.1997,1.51
Qatar,Middle East & North Africa,High income: nonOECD,2001,18.774,1.896,15051.7,17.5385,28517.3,6.17027,10.3,77.612,52.9726,1.455
Qatar,Middle East & North Africa,High income: nonOECD,2000,19.267,1.941,14348.5,17.7599,29976.1,4.86368,10.7,77.467,51.0308,1.508
Qatar,Middle East & North Africa,High income: nonOECD,1999,19.599,1.971,14002.0,12.3931,21723.7,4.07073,11.2,77.327,49.1377,1.569
Qatar,Middle East & North Africa,High income: nonOECD,1998,19.829,1.989,13771.8,10.2555,18593.5,3.52003,11.6,77.19,47.5075,1.524
Qatar,Middle East & North Africa,High income: nonOECD,1997,20.013,2.001,12061.9,11.2978,21104.7,3.08375,12.0,77.052,46.1086,1.584
Qatar,Middle East & North Africa,High income: nonOECD,1996,20.191,2.01,11832.8,9.05934,17337.4,0.930186,12.6,76.909,45.007,1.632
Qatar,Middle East & North Africa,High income: nonOECD,1995,20.391,2.017,10739.3,8.13791,15849.7,0.19021,13.2,76.759,44.2241,1.686
Qatar,Middle East & North Africa,High income: nonOECD,1994,20.635,2.027,10758.5,7.37445,14544.1,,13.9,76.599,43.6728,1.702
Qatar,Middle East & North Africa,High income: nonOECD,1993,20.938,2.04,10367.3,7.15659,14271.0,,14.7,76.427,43.1937,1.688
Qatar,Middle East & North Africa,High income: nonOECD,1992,21.324,2.061,9836.6,7.64615,15434.5,,15.6,76.241,42.6697,1.46
Qatar,Middle East & North Africa,High income: nonOECD,1991,21.826,2.091,8989.38,6.88352,14124.3,,16.6,76.041,41.977,1.324
Qatar,Middle East & North Africa,High income: nonOECD,1990,22.509,2.133,9591.04,7.36044,15454.1,0.0,17.7,75.824,41.0231,
Qatar,Middle East & North Africa,High income: nonOECD,1989,23.437,2.189,9517.21,6.48791,14052.5,,18.9,75.593,39.7666,
Qatar,Middle East & North Africa,High income: nonOECD,1988,24.613,2.257,9627.93,6.03819,13611.6,,20.1,75.349,38.2089,
Qatar,Middle East & North Africa,High income: nonOECD,1987,26.005,2.337,9833.04,5.44643,12901.7,,21.3,75.091,36.3607,
Qatar,Middle East & North Africa,High income: nonOECD,1986,27.559,2.43,10278.1,5.05302,12704.3,,22.4,74.821,34.2584,
Qatar,Middle East & North Africa,High income: nonOECD,1985,29.188,2.537,10067.7,6.1533,16590.6,,23.6,74.537,31.9457,
Qatar,Middle East & North Africa,High income: nonOECD,1984,30.785,2.656,9561.29,6.7044,19645.3,,24.8,74.237,29.3947,
Qatar,Middle East & North Africa,High income: nonOECD,1983,32.245,2.789,9521.32,6.46758,20910.0,,26.0,73.922,26.6413,
Qatar,Middle East & North Africa,High income: nonOECD,1982,33.485,2.932,10017.1,7.5967,27402.6,,27.1,73.589,23.8782,
Qatar,Middle East & North Africa,High income: nonOECD,1981,34.454,3.086,9935.96,8.66126,34926.1,,28.3,73.239,21.3599,
Qatar,Middle East & North Africa,High income: nonOECD,1980,35.107,3.247,9716.86,7.82909,35008.8,,29.6,72.869,19.262,
Romania,Europe & Central Asia,Upper middle income,2018,,,,240.0,12301.2,70.6813,6.1,,84.6398,4.295
Romania,Europe & Central Asia,Upper middle income,2017,9.7,13.3,,211.0,10793.0,63.7473,6.6,75.3098,85.1334,4.927
Romania,Europe & Central Asia,Upper middle income,2016,10.2,13.1,,188.0,9567.1,59.504,7.1,75.3098,85.6325,5.901
Romania,Europe & Central Asia,Upper middle income,2015,10.2,13.2,,178.0,8977.5,55.7632,7.8,75.0122,86.1243,6.812
Romania,Europe & Central Asia,Upper middle income,2014,10.0,12.8,2584.41,200.0,10027.0,54.08,8.4,74.9098,86.5307,6.802
Romania,Europe & Central Asia,Upper middle income,2013,9.4,12.4,2494.53,191.0,9555.24,49.7645,9.0,75.0634,86.8743,7.096
Romania,Europe & Central Asia,Upper middle income,2012,10.0,12.7,2604.24,171.0,8535.05,45.88,9.4,74.4122,87.2013,6.794
Romania,Europe & Central Asia,Upper middle income,2011,9.7,12.5,2639.03,183.0,9105.0,40.01,9.5,74.4098,87.5332,7.177
Romania,Europe & Central Asia,Upper middle income,2010,10.5,12.8,2550.86,166.0,8209.92,39.93,9.7,73.4585,88.0107,6.959
Romania,Europe & Central Asia,Upper middle income,2009,10.9,12.6,2390.57,174.0,8548.12,36.6,10.2,73.3098,88.5312,6.859
Romania,Europe & Central Asia,Upper middle income,2008,10.8,12.3,2605.82,214.0,10435.0,32.42,11.0,72.5659,89.3339,5.787
Romania,Europe & Central Asia,Upper middle income,2007,10.3,12.1,2529.91,175.0,8360.17,28.3,12.2,72.5659,90.839,6.413
Romania,Europe & Central Asia,Upper middle income,2006,10.4,12.2,2446.29,122.0,5757.5,24.66,13.7,72.1634,92.1548,7.269
Romania,Europe & Central Asia,Upper middle income,2005,10.4,12.3,2365.42,98.4528,4617.93,21.5,15.2,71.8789,92.7023,7.174
Romania,Europe & Central Asia,Upper middle income,2004,10.1,12.1,2295.57,74.9727,3494.94,15.0,16.3,71.5943,93.2685,7.719
Romania,Europe & Central Asia,Upper middle income,2003,9.8,12.4,2237.94,57.8065,2679.41,8.9,16.9,71.3098,93.8218,6.95
Romania,Europe & Central Asia,Upper middle income,2002,9.7,12.4,2079.8,46.0661,2119.88,6.58,17.3,71.0098,94.5338,8.11
Romania,Europe & Central Asia,Upper middle income,2001,10.0,11.7,2066.78,40.3948,1825.18,4.53867,17.7,71.161,96.3474,6.558
Romania,Europe & Central Asia,Upper middle income,2000,10.4,11.4,1987.66,37.2533,1659.91,3.61372,18.3,71.1634,97.7013,6.967
Romania,Europe & Central Asia,Upper middle income,1999,10.4,11.8,1935.56,35.9528,1599.89,2.69758,19.3,70.5122,97.8747,6.237
Romania,Europe & Central Asia,Upper middle income,1998,10.5,12.0,2107.45,41.6941,1852.47,2.23765,20.4,69.8073,98.0328,5.629
Romania,Europe & Central Asia,Upper middle income,1997,10.5,12.4,2251.0,35.5749,1577.32,0.445445,21.3,69.0049,98.2616,5.514
Romania,Europe & Central Asia,Upper middle income,1996,10.2,12.7,2430.3,36.9371,1633.01,0.221623,21.8,69.1049,98.5492,6.74
Romania,Europe & Central Asia,Upper middle income,1995,10.4,12.0,2328.79,37.4353,1650.28,0.0749528,22.1,69.4561,98.8464,8.01
Romania,Europe & Central Asia,Upper middle income,1994,10.9,11.7,2234.74,30.0744,1323.1,0.0263002,22.2,69.5098,99.038,8.17
Romania,Europe & Central Asia,Upper middle income,1993,11.0,11.6,2272.12,26.3629,1158.13,0.00370321,22.4,69.5634,99.2037,8.401
Romania,Europe & Central Asia,Upper middle income,1992,11.4,11.6,2319.57,25.1217,1102.1,,22.8,69.7844,99.3388,8.26
Romania,Europe & Central Asia,Upper middle income,1991,12.0,10.9,2521.0,28.9987,1260.75,,23.4,69.7844,100.24,8.189
Romania,Europe & Central Asia,Upper middle income,1990,13.6,10.6,2924.6,38.9955,1680.71,0.0,24.4,69.7412,101.163,
Romania,Europe & Central Asia,Upper middle income,1989,16.0,10.7,3412.0,42.1053,1817.9,,25.7,69.5307,100.987,
Romania,Europe & Central Asia,Upper middle income,1988,16.5,11.0,3392.62,40.8095,1769.89,,26.9,69.388,100.103,
Romania,Europe & Central Asia,Upper middle income,1987,16.7,11.1,3275.68,38.4136,1673.84,,27.0,69.2268,99.6328,
Romania,Europe & Central Asia,Upper middle income,1986,16.5,10.6,3315.72,,,,25.8,69.4963,99.2414,
Romania,Europe & Central Asia,Upper middle income,1985,15.8,10.8,3129.89,,,,24.5,69.7068,98.7906,
Romania,Europe & Central Asia,Upper middle income,1984,15.5,10.3,3077.87,,,,24.1,69.6588,98.3587,
Romania,Europe & Central Asia,Upper middle income,1983,14.2,10.4,2971.16,,,,24.7,69.7263,98.0672,
Romania,Europe & Central Asia,Upper middle income,1982,15.3,10.0,2922.09,,,,25.8,69.5317,97.7485,
Romania,Europe & Central Asia,Upper middle income,1981,17.0,10.0,2946.26,,,,27.3,69.3683,97.3134,
Romania,Europe & Central Asia,Upper middle income,1980,17.9,10.4,2872.09,,,,28.6,69.091,96.5644,
Russian Federation,Europe & Central Asia,High income: nonOECD,2018,,,,1660.0,11288.9,80.8647,6.1,,8.82208,4.744
Russian Federation,Europe & Central Asia,High income: nonOECD,2017,12.9,12.9,,1580.0,10750.6,76.0081,6.5,72.119,8.82322,5.212
Russian Federation,Europe & Central Asia,High income: nonOECD,2016,12.9,12.9,,1280.0,8745.38,73.0914,6.9,71.6512,8.8138,5.559
Russian Federation,Europe & Central Asia,High income: nonOECD,2015,13.3,13.0,,1360.0,9313.79,70.1,7.3,71.1834,8.7988,5.571
Russian Federation,Europe & Central Asia,High income: nonOECD,2014,13.3,13.1,6602.66,2060.0,14100.7,70.52,7.7,70.7437,8.78188,5.16
Russian Federation,Europe & Central Asia,High income: nonOECD,2013,13.2,13.0,6539.21,2300.0,16007.1,67.97,8.1,70.5788,8.76278,5.458
Russian Federation,Europe & Central Asia,High income: nonOECD,2012,13.3,13.3,6617.14,2210.0,15434.6,63.8,8.4,70.0722,8.74414,5.436
Russian Federation,Europe & Central Asia,High income: nonOECD,2011,12.6,13.5,6485.76,2050.0,14351.2,49.0,8.6,69.6839,8.72944,6.536
Russian Federation,Europe & Central Asia,High income: nonOECD,2010,12.5,14.2,6409.9,1520.0,10675.0,43.0,8.9,68.8412,8.72263,7.369
Russian Federation,Europe & Central Asia,High income: nonOECD,2009,12.3,14.1,6095.38,1220.0,8562.81,29.0,9.2,68.6846,8.71872,8.301
Russian Federation,Europe & Central Asia,High income: nonOECD,2008,12.0,14.5,6399.68,1660.0,11635.3,26.83,9.6,67.9493,8.71609,6.205
Russian Federation,Europe & Central Asia,High income: nonOECD,2007,11.3,14.6,6286.05,1300.0,9101.26,24.66,10.2,67.5868,8.71946,6.002
Russian Federation,Europe & Central Asia,High income: nonOECD,2006,10.4,15.2,6098.54,990.0,6920.19,18.0233,11.0,66.7276,8.73439,7.055
Russian Federation,Europe & Central Asia,High income: nonOECD,2005,10.2,16.1,5770.11,764.0,5323.47,15.2267,11.8,65.5298,8.76107,7.124
Russian Federation,Europe & Central Asia,High income: nonOECD,2004,10.4,16.0,5633.86,591.0,4102.37,12.8594,12.8,65.471,8.79464,7.763
Russian Federation,Europe & Central Asia,High income: nonOECD,2003,10.2,16.4,5478.14,430.0,2975.13,8.29886,13.7,65.0478,8.83026,8.21
Russian Federation,Europe & Central Asia,High income: nonOECD,2002,9.8,15.4,5304.43,345.0,2377.54,4.12827,14.7,65.1288,8.87043,7.875
Russian Federation,Europe & Central Asia,High income: nonOECD,2001,9.1,15.6,5274.38,307.0,2100.36,2.94437,15.7,65.3834,8.91161,8.978
Russian Federation,Europe & Central Asia,High income: nonOECD,2000,8.7,15.3,5198.42,260.0,1771.6,1.97723,16.5,65.4837,8.949,10.581
Russian Federation,Europe & Central Asia,High income: nonOECD,1999,8.3,14.6,4998.84,196.0,1330.76,1.01898,17.2,65.9822,8.98278,13.036
Russian Federation,Europe & Central Asia,High income: nonOECD,1998,8.8,13.5,4848.03,271.0,1834.86,0.812744,17.7,67.0298,9.01459,13.261
Russian Federation,Europe & Central Asia,High income: nonOECD,1997,8.6,13.8,4935.62,405.0,2737.57,0.472964,18.1,66.6988,9.03098,11.813
Russian Federation,Europe & Central Asia,High income: nonOECD,1996,8.9,14.2,5016.45,392.0,2643.93,0.269753,18.4,65.8541,9.04631,9.665
Russian Federation,Europe & Central Asia,High income: nonOECD,1995,9.3,15.0,5101.56,396.0,2665.78,0.148151,18.6,64.6907,9.05924,9.449
Russian Federation,Europe & Central Asia,High income: nonOECD,1994,9.5,15.7,5190.73,395.0,2663.39,0.0538175,18.7,64.4671,9.05519,8.131
Russian Federation,Europe & Central Asia,High income: nonOECD,1993,9.4,14.5,5724.09,435.0,2929.46,0.0134472,18.6,64.9359,9.06374,5.883
Russian Federation,Europe & Central Asia,High income: nonOECD,1992,10.7,12.2,6107.48,460.0,3095.66,0.000672532,18.4,66.8732,9.07196,5.181
Russian Federation,Europe & Central Asia,High income: nonOECD,1991,12.1,11.4,6541.17,518.0,3485.06,,18.3,68.4744,9.068,5.07
Russian Federation,Europe & Central Asia,High income: nonOECD,1990,13.4,11.2,6673.18,517.0,3485.11,0.0,18.4,68.8861,9.04774,
Russian Federation,Europe & Central Asia,High income: nonOECD,1989,14.6,10.7,,507.0,3428.76,,18.7,69.1717,9.0129,
Russian Federation,Europe & Central Asia,High income: nonOECD,1988,16.0,10.7,,555.0,3777.24,,19.2,69.4644,8.96019,
Russian Federation,Europe & Central Asia,High income: nonOECD,1987,17.2,10.5,,,,,19.9,69.44,8.90228,
Russian Federation,Europe & Central Asia,High income: nonOECD,1986,17.2,10.4,,,,,20.5,69.3898,8.84042,
Russian Federation,Europe & Central Asia,High income: nonOECD,1985,16.6,11.3,,,,,21.1,67.8568,8.77721,
Russian Federation,Europe & Central Asia,High income: nonOECD,1984,16.9,11.6,,,,,21.6,67.2027,8.7093,
Russian Federation,Europe & Central Asia,High income: nonOECD,1983,17.5,11.1,,,,,22.0,67.6527,8.64359,
Russian Federation,Europe & Central Asia,High income: nonOECD,1982,16.6,10.7,,,,,22.4,67.8061,8.59203,
Russian Federation,Europe & Central Asia,High income: nonOECD,1981,16.0,10.9,,,,,22.7,67.2639,8.53822,
Russian Federation,Europe & Central Asia,High income: nonOECD,1980,15.9,11.0,,,,,23.2,67.0339,8.48142,
Rwanda,Sub-Saharan Africa,Low income,2018,,,,9.509,772.968,,27.0,,498.66,0.971
Rwanda,Sub-Saharan Africa,Low income,2017,32.062,5.308,,9.13545,762.499,21.7676,28.2,68.341,485.648,0.954
Rwanda,Sub-Saharan Africa,Low income,2016,32.353,5.435,,8.47568,726.353,20.0,29.3,67.93,472.996,1.035
Rwanda,Sub-Saharan Africa,Low income,2015,32.604,5.597,,8.27761,728.082,18.0,30.8,67.45,460.846,1.099
Rwanda,Sub-Saharan Africa,Low income,2014,32.863,5.801,,8.01659,723.282,10.6,32.5,66.884,449.276,1.169
Rwanda,Sub-Saharan Africa,Low income,2013,33.173,6.059,,7.62192,704.98,9.0,34.5,66.219,438.247,1.154
Rwanda,Sub-Saharan Africa,Low income,2012,33.563,6.384,,7.33492,695.274,8.02385,37.0,65.438,427.632,1.106
